LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ESP,STINT,TOT,PC_PA,M,2016-08,-0.2982,
ESP,STINT,TOT,PC_PA,M,2016-09,-0.3016,
ESP,STINT,TOT,PC_PA,M,2016-10,-0.309,
ESP,STINT,TOT,PC_PA,M,2016-11,-0.3127,
ESP,STINT,TOT,PC_PA,M,2016-12,-0.3158,
ESP,STINT,TOT,PC_PA,M,2017-01,-0.3255,
ESP,STINT,TOT,PC_PA,M,2017-02,-0.3286,
ESP,STINT,TOT,PC_PA,M,2017-03,-0.3293,
ESP,STINT,TOT,PC_PA,M,2017-04,-0.3304,
ESP,STINT,TOT,PC_PA,M,2017-05,-0.3295,
ESP,STINT,TOT,PC_PA,M,2017-06,-0.33,
ESP,STINT,TOT,PC_PA,M,2017-07,-0.3304,
ESP,STINT,TOT,PC_PA,M,2017-08,-0.3291,
ESP,STINT,TOT,PC_PA,M,2017-09,-0.3294,
ESP,STINT,TOT,PC_PA,M,2017-10,-0.3295,
ESP,STINT,TOT,PC_PA,M,2017-11,-0.32899999999999996,
ESP,STINT,TOT,PC_PA,M,2017-12,-0.3279,
ESP,STINT,TOT,PC_PA,M,2018-01,-0.3285,
ESP,STINT,TOT,PC_PA,M,2018-02,-0.3285,
ESP,STINT,TOT,PC_PA,M,2018-03,-0.3279,
ESP,STINT,TOT,PC_PA,M,2018-04,-0.3285,
ESP,STINT,TOT,PC_PA,M,2018-05,-0.3252,
ESP,STINT,TOT,PC_PA,M,2018-06,-0.322,
ESP,STINT,TOT,PC_PA,M,2018-07,-0.3207,
ESP,STINT,TOT,PC_PA,M,2018-08,-0.319,
ESP,STINT,TOT,PC_PA,M,2018-09,-0.3188,
ESP,STINT,TOT,PC_PA,M,2018-10,-0.3177,
ESP,STINT,TOT,PC_PA,M,2018-11,-0.3164,
ESP,STINT,TOT,PC_PA,M,2018-12,-0.3119,
ESP,STINT,TOT,PC_PA,M,2019-01,-0.308,
ESP,STINT,TOT,PC_PA,M,2019-02,-0.3084,
ESP,STINT,TOT,PC_PA,M,2019-03,-0.3092,
ESP,STINT,TOT,PC_PA,M,2019-04,-0.3105,
ESP,STINT,TOT,PC_PA,M,2019-05,-0.3119,
ESP,STINT,TOT,PC_PA,M,2019-06,-0.3289,
ESP,STINT,TOT,PC_PA,M,2019-07,-0.3649,
ESP,STINT,TOT,PC_PA,M,2019-08,-0.4077,
ESP,STINT,TOT,PC_PA,M,2019-09,-0.4176,
ESP,STINT,TOT,PC_PA,M,2019-10,-0.4129,
ESP,STINT,TOT,PC_PA,M,2019-11,-0.4013,
ESP,STINT,TOT,PC_PA,M,2019-12,-0.3947,
ESP,STINT,TOT,PC_PA,M,2020-01,-0.3911,
ESP,STINT,TOT,PC_PA,M,2020-02,-0.4088,
ESP,STINT,TOT,PC_PA,M,2020-03,-0.4166,
ESP,STINT,TOT,PC_PA,M,2020-04,-0.254,
ESP,STINT,TOT,PC_PA,M,2020-05,-0.272,
ESP,STINT,TOT,PC_PA,M,2020-06,-0.376,
ESP,STINT,TOT,PC_PA,M,2020-07,-0.4441,
ESP,STINT,TOT,PC_PA,M,2020-08,-0.4797,
ESP,STINT,TOT,PC_PA,M,2020-09,-0.4914,
ESP,STINT,TOT,PC_PA,M,2020-10,-0.5091,
ESP,STINT,TOT,PC_PA,M,2020-11,-0.5206,
